VMS_102803_20140101004800_m8p335_102p325,102803,102803,-8.335,102.325,2014-01-01 00:48:00,40,100,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2013-12-31 23:00:00 GMT_b1_m3,Null,Null,Null,Null,0101000020E6100000CDCCCCCCCC945940EC51B81E85AB20C0,Transit
VMS_102803_20140101010000_m8p334_102p338,102803,102803,-8.334,102.338,2014-01-01 01:00:00,40,92,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2013-12-31 23:00:00 GMT_b1_m3,7.75,12.0,1.55,0.2,0101000020E61000001283C0CAA19559405EBA490C02AB20C0,Transit
VMS_102803_20140101012600_m8p338_102p367,102803,102803,-8.338,102.367,2014-01-01 01:26:00,40,100,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2013-12-31 23:00:00 GMT_b1_m3,7.94,12.0,5.0,0.63,0101000020E6100000736891ED7C975940931804560EAD20C0,Transit
VMS_102803_20140101015100_m8p346_102p394,102803,102803,-8.346,102.394,2014-01-01 01:51:00,40,116,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2013-12-31 23:00:00 GMT_b1_m3,7.9,9.0,8.29,1.05,0101000020E6100000F0A7C64B37995940FED478E926B120C0,Transit
VMS_102803_20140101020000_m8p349_102p403,102803,102803,-8.349,102.403,2014-01-01 02:00:00,40,92,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2013-12-31 23:00:00 GMT_b1_m3,7.84,-2.0,9.41,1.2,0101000020E61000006F1283C0CA995940A69BC420B0B220C0,Transit
VMS_102803_20140101021700_m8p352_102p423,102803,102803,-8.352,102.423,2014-01-01 02:17:00,40,70,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2013-12-31 23:00:00 GMT_b1_m3,7.98,-4.0,11.81,1.48,0101000020E6100000508D976E129B59404E62105839B420C0,Transit
VMS_102803_20140101022600_m8p353_102p433,102803,102803,-8.353,102.433,2014-01-01 02:26:00,30,83,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2013-12-31 23:00:00 GMT_b1_m3,7.97,-9.0,12.99,1.63,0101000020E6100000C1CAA145B69B5940DBF97E6ABCB420C0,Transit
VMS_102803_20140101025900_m8p353_102p468,102803,102803,-8.353,102.468,2014-01-01 02:59:00,40,91,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2013-12-31 23:00:00 GMT_b1_m3,7.84,-7.0,17.1,2.18,0101000020E6100000CBA145B6F39D5940DBF97E6ABCB420C0,Transit
VMS_102803_20140101030000_m8p353_102p469,102803,102803,-8.353,102.469,2014-01-01 03:00:00,40,73,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 03:00:00 GMT_b2_m4,7.83,-13.0,17.22,2.2,0101000020E6100000BC749318049E5940DBF97E6ABCB420C0,Transit
VMS_102803_20140101030800_m8p352_102p479,102803,102803,-8.352,102.479,2014-01-01 03:08:00,40,84,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 03:00:00 GMT_b2_m4,7.89,-9.0,18.39,2.33,0101000020E61000002DB29DEFA79E59404E62105839B420C0,Transit
VMS_102803_20140101032900_m8p351_102p505,102803,102803,-8.351,102.505,2014-01-01 03:29:00,50,93,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 03:00:00 GMT_b2_m4,8.0,5.0,21.44,2.68,0101000020E6100000B81E85EB51A05940C1CAA145B6B320C0,Transit
VMS_102803_20140101040000_m8p358_102p543,102803,102803,-8.358,102.543,2014-01-01 04:00:00,40,105,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 03:00:00 GMT_b2_m4,8.13,-6.0,26.01,3.2,0101000020E6100000986E1283C0A259409EEFA7C64BB720C0,Transit
VMS_102803_20140101050000_m8p359_102p623,102803,102803,-8.359,102.623,2014-01-01 05:00:00,50,78,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 03:00:00 GMT_b2_m4,8.45,-6.0,35.48,4.2,0101000020E61000001D5A643BDFA759402B8716D9CEB720C0,Transit
VMS_102803_20140101060000_m8p357_102p701,102803,102803,-8.357,102.701,2014-01-01 06:00:00,50,79,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 03:00:00 GMT_b2_m4,8.59,13.0,44.69,5.2,0101000020E6100000BE9F1A2FDDAC5940105839B4C8B620C0,Transit
VMS_102803_20140101062700_m8p368_102p739,102803,102803,-8.368,102.739,2014-01-01 06:27:00,50,113,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 03:00:00 GMT_b2_m4,8.72,23.0,49.28,5.65,0101000020E61000009EEFA7C64BAF594023DBF97E6ABC20C0,Transit
VMS_102803_20140101070000_m8p391_102p783,102803,102803,-8.391,102.783,2014-01-01 07:00:00,10,277,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 07:00:00 GMT_b3_m1,8.83,172.0,54.75,6.2,0101000020E6100000273108AC1CB25940D578E92631C820C0,Transit
VMS_102803_20140101080000_m8p391_102p769,102803,102803,-8.391,102.769,2014-01-01 08:00:00,0,270,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 07:00:00 GMT_b3_m1,7.38,172.0,53.11,7.2,0101000020E6100000F0A7C64B37B15940D578E92631C820C0,Transit
VMS_102803_20140101080500_m8p391_102p768,102803,102803,-8.391,102.768,2014-01-01 08:05:00,0,267,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 07:00:00 GMT_b3_m1,7.28,172.0,52.99,7.28,0101000020E6100000FED478E926B15940D578E92631C820C0,Transit
VMS_102803_20140101081700_m8p391_102p766,102803,102803,-8.391,102.766,2014-01-01 08:17:00,0,283,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 07:00:00 GMT_b3_m1,7.05,172.0,52.75,7.48,0101000020E61000001B2FDD2406B15940D578E92631C820C0,Transit
VMS_102803_20140101090000_m8p391_102p756,102803,102803,-8.391,102.756,2014-01-01 09:00:00,0,256,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 07:00:00 GMT_b3_m1,6.29,172.0,51.58,8.2,0101000020E6100000AAF1D24D62B05940D578E92631C820C0,Transit
VMS_102803_20140101090800_m8p391_102p754,102803,102803,-8.391,102.754,2014-01-01 09:08:00,0,273,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 07:00:00 GMT_b3_m1,6.16,172.0,51.34,8.33,0101000020E6100000C74B378941B05940D578E92631C820C0,Transit
VMS_102803_20140101100000_m8p391_102p742,102803,102803,-8.391,102.742,2014-01-01 10:00:00,0,265,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 07:00:00 GMT_b3_m1,5.43,172.0,49.93,9.2,0101000020E6100000736891ED7CAF5940D578E92631C820C0,Transit
VMS_102803_20140101100400_m8p391_102p74,102803,102803,-8.391,102.74,2014-01-01 10:04:00,0,271,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 07:00:00 GMT_b3_m1,5.36,172.0,49.69,9.27,0101000020E61000008FC2F5285CAF5940D578E92631C820C0,Transit
VMS_102803_20140101101100_m8p391_102p739,102803,102803,-8.391,102.739,2014-01-01 10:11:00,0,262,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 07:00:00 GMT_b3_m1,5.29,172.0,49.58,9.38,0101000020E61000009EEFA7C64BAF5940D578E92631C820C0,Transit
VMS_102803_20140101104600_m8p391_102p731,102803,102803,-8.391,102.731,2014-01-01 10:46:00,0,266,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 07:00:00 GMT_b3_m1,4.88,154.0,48.64,9.97,0101000020E6100000105839B4C8AE5940D578E92631C820C0,Transit
VMS_102803_20140101110000_m8p392_102p728,102803,102803,-8.392,102.728,2014-01-01 11:00:00,0,269,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 11:00:00 GMT_b4_m3,4.74,185.0,48.3,10.2,0101000020E61000003BDF4F8D97AE594062105839B4C820C0,Transit
VMS_102803_20140101114400_m8p385_102p699,102803,102803,-8.385,102.699,2014-01-01 11:44:00,60,277,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 11:00:00 GMT_b4_m3,4.1,189.0,44.78,10.93,0101000020E6100000DBF97E6ABCAC594085EB51B81EC520C0,Transit
VMS_102803_20140101115400_m8p381_102p685,102803,102803,-8.381,102.685,2014-01-01 11:54:00,50,275,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 11:00:00 GMT_b4_m3,3.88,185.0,43.07,11.1,0101000020E6100000A4703D0AD7AB5940508D976E12C320C0,Transit
VMS_102803_20140101120000_m8p379_102p676,102803,102803,-8.379,102.676,2014-01-01 12:00:00,50,299,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 11:00:00 GMT_b4_m3,3.75,178.0,41.98,11.2,0101000020E61000002506819543AB5940355EBA490CC220C0,Transit
VMS_102803_20140101130000_m8p373_102p613,102803,102803,-8.373,102.613,2014-01-01 13:00:00,50,237,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 13:00:00 GMT_b5_m4,2.83,151.0,34.47,12.2,0101000020E6100000AC1C5A643BA75940E5D022DBF9BE20C0,Transit
VMS_102803_20140101140000_m8p402_102p538,102803,102803,-8.402,102.538,2014-01-01 14:00:00,40,243,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 13:00:00 GMT_b5_m4,2.01,141.0,26.52,13.2,0101000020E6100000DF4F8D976EA25940E7FBA9F1D2CD20C0,Transit
VMS_102803_20140101143000_m8p417_102p5,102803,102803,-8.417,102.5,2014-01-01 14:30:00,40,256,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 13:00:00 GMT_b5_m4,1.68,142.0,22.97,13.7,0101000020E61000000000000000A059402FDD240681D520C0,Transit
VMS_102803_20140101145100_m8p423_102p473,102803,102803,-8.423,102.473,2014-01-01 14:51:00,40,276,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 13:00:00 GMT_b5_m4,1.46,134.0,20.49,14.05,0101000020E610000083C0CAA1459E59407F6ABC7493D820C0,Transit
VMS_102803_20140101150000_m8p426_102p461,102803,102803,-8.426,102.461,2014-01-01 15:00:00,50,265,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 13:00:00 GMT_b5_m4,1.37,132.0,19.48,14.2,0101000020E61000002FDD2406819D5940273108AC1CDA20C0,Transit
VMS_102803_20140101154200_m8p44_102p403,102803,102803,-8.44,102.403,2014-01-01 15:42:00,50,248,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 13:00:00 GMT_b5_m4,1.05,105.0,15.63,14.9,0101000020E61000006F1283C0CA995940E17A14AE47E120C0,Transit
VMS_102803_20140101160000_m8p449_102p38,102803,102803,-8.449,102.38,2014-01-01 16:00:00,50,266,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 13:00:00 GMT_b5_m4,1.0,92.0,15.15,15.2,0101000020E6100000B81E85EB51985940D9CEF753E3E520C0,Transit
VMS_102803_20140101160800_m8p452_102p373,102803,102803,-8.452,102.373,2014-01-01 16:08:00,10,233,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 13:00:00 GMT_b5_m4,0.99,94.0,15.14,15.33,0101000020E61000001D5A643BDF9759408195438B6CE720C0,Transit
VMS_102803_20140101161500_m8p454_102p367,102803,102803,-8.454,102.367,2014-01-01 16:15:00,50,240,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 13:00:00 GMT_b5_m4,0.98,91.0,15.12,15.45,0101000020E6100000736891ED7C9759409CC420B072E820C0,Transit
VMS_102803_20140101170000_m8p472_102p311,102803,102803,-8.472,102.311,2014-01-01 17:00:00,50,237,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 13:00:00 GMT_b5_m4,1.02,62.0,16.51,16.2,0101000020E610000096438B6CE79359408B6CE7FBA9F120C0,Transit
VMS_102803_20140101173700_m8p49_102p266,102803,102803,-8.49,102.266,2014-01-01 17:37:00,30,290,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 13:00:00 GMT_b5_m4,1.18,69.0,19.86,16.82,0101000020E61000001B2FDD24069159407B14AE47E1FA20C0,Transit
VMS_102803_20140101180000_m8p49_102p234,102803,102803,-8.49,102.234,2014-01-01 18:00:00,50,255,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 13:00:00 GMT_b5_m4,1.25,53.0,21.5,17.2,0101000020E6100000E5D022DBF98E59407B14AE47E1FA20C0,Transit
VMS_102803_20140101190000_m8p498_102p158,102803,102803,-8.498,102.158,2014-01-01 19:00:00,60,248,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 19:00:00 GMT_b6_m3,1.53,24.0,27.83,18.2,0101000020E6100000273108AC1C8A5940E5D022DBF9FE20C0,Transit
VMS_102803_20140101191500_m8p506_102p136,102803,102803,-8.506,102.136,2014-01-01 19:15:00,50,236,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 19:00:00 GMT_b6_m3,1.65,5.0,30.38,18.45,0101000020E610000062105839B4885940508D976E120321C0,Transit
PRD_102803_20140101191645_m8p50746_102p1341,102803,102803,-8.50746,102.1341,2014-01-01 19:16:45,48,232,109,27.17,7.88,Rawai Tuna,Null,Null,Null,Transit,Null,VBD_npp_d20140101_t1916489_x1021306E_y085055S_l0277_s3603_v23,477.0,3.0,2014-01-01 19:00:00 GMT_b6_m3,1.66,5.0,30.67,18.48,0101000020E610000031992A18958859406B0E10CCD10321C0,Transit
VMS_102803_20140101192700_m8p516_102p123,102803,102803,-8.516,102.123,2014-01-01 19:27:00,30,256,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 19:00:00 GMT_b6_m3,1.73,74.0,32.33,18.65,0101000020E61000001D5A643BDF875940D578E926310821C0,Transit
VMS_102803_20140101193700_m8p513_102p118,102803,102803,-8.513,102.118,2014-01-01 19:37:00,50,228,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 19:00:00 GMT_b6_m3,1.73,32.0,32.54,18.82,0101000020E6100000643BDF4F8D8759402DB29DEFA70621C0,Transit
VMS_102803_20140101200000_m8p516_102p099,102803,102803,-8.516,102.099,2014-01-01 20:00:00,30,271,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 19:00:00 GMT_b6_m3,1.8,49.0,34.49,19.2,0101000020E61000007593180456865940D578E926310821C0,Transit
VMS_102803_20140101210000_m8p508_102p049,102803,102803,-8.508,102.049,2014-01-01 21:00:00,50,271,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 21:00:00 GMT_b7_m4,1.92,26.0,38.76,20.2,0101000020E61000004260E5D0228359406ABC7493180421C0,Transit
VMS_102803_20140101210500_m8p509_102p04,102803,102803,-8.509,102.04,2014-01-01 21:05:00,60,237,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 21:00:00 GMT_b7_m4,1.96,23.0,39.73,20.28,0101000020E6100000C3F5285C8F825940F853E3A59B0421C0,Transit
VMS_102803_20140101220000_m8p522_101p954,102803,102803,-8.522,101.954,2014-01-01 22:00:00,60,250,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 21:00:00 GMT_b7_m4,2.33,27.0,49.39,21.2,0101000020E6100000931804560E7D594025068195430B21C0,Transit
VMS_102803_20140101223400_m8p522_101p895,102803,102803,-8.522,101.895,2014-01-01 22:34:00,50,253,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 21:00:00 GMT_b7_m4,2.56,-246.0,55.72,21.77,0101000020E6100000E17A14AE4779594025068195430B21C0,Transit
VMS_102803_20140101224300_m8p518_101p895,102803,102803,-8.518,101.895,2014-01-01 22:43:00,40,25,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 21:00:00 GMT_b7_m4,2.53,21.0,55.53,21.92,0101000020E6100000E17A14AE47795940F0A7C64B370921C0,Transit
VMS_102803_20140101230000_m8p519_101p873,102803,102803,-8.519,101.873,2014-01-01 23:00:00,50,254,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 21:00:00 GMT_b7_m4,2.61,26.0,57.98,22.2,0101000020E61000001D5A643BDF7759407D3F355EBA0921C0,Transit
VMS_102803_20140101233500_m8p516_101p82,102803,102803,-8.516,101.82,2014-01-01 23:35:00,60,282,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 21:00:00 GMT_b7_m4,2.8,16.0,63.72,22.78,0101000020E610000014AE47E17A745940D578E926310821C0,Transit
VMS_102803_20140102000000_m8p518_101p783,102803,102803,-8.518,101.783,2014-01-02 00:00:01,50,276,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 21:00:00 GMT_b7_m4,2.93,18.0,67.94,23.2,0101000020E6100000273108AC1C725940F0A7C64B370921C0,Transit
VMS_102803_20140102001300_m8p518_101p763,102803,102803,-8.518,101.763,2014-01-02 00:13:00,50,260,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 21:00:00 GMT_b7_m4,3.0,24.0,70.19,23.42,0101000020E610000046B6F3FDD4705940F0A7C64B370921C0,Transit
VMS_102803_20140102002000_m8p517_101p753,102803,102803,-8.517,101.753,2014-01-02 00:20:00,50,272,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 21:00:00 GMT_b7_m4,3.03,17.0,71.28,23.53,0101000020E6100000D578E9263170594062105839B40821C0,Transit
VMS_102803_20140102010000_m8p517_101p693,102803,102803,-8.517,101.693,2014-01-02 01:00:00,50,280,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 21:00:00 GMT_b7_m4,3.23,18.0,78.08,24.2,0101000020E61000003108AC1C5A6C594062105839B40821C0,Transit
VMS_102803_20140102013200_m8p516_101p644,102803,102803,-8.516,101.644,2014-01-02 01:32:00,50,261,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 21:00:00 GMT_b7_m4,3.38,15.0,83.65,24.73,0101000020E6100000F0A7C64B37695940D578E926310821C0,Transit
VMS_102803_20140102014600_m8p516_101p624,102803,102803,-8.516,101.624,2014-01-02 01:46:00,50,275,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 21:00:00 GMT_b7_m4,3.44,9.0,85.94,24.97,0101000020E61000000E2DB29DEF675940D578E926310821C0,Transit
VMS_102803_20140102015300_m8p517_101p614,102803,102803,-8.517,101.614,2014-01-02 01:53:00,50,251,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 21:00:00 GMT_b7_m4,3.47,8.0,87.12,25.08,0101000020E61000009EEFA7C64B67594062105839B40821C0,Transit
VMS_102803_20140102020000_m8p518_101p605,102803,102803,-8.518,101.605,2014-01-02 02:00:00,50,263,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 21:00:00 GMT_b7_m4,3.5,17.0,88.19,25.2,0101000020E61000001F85EB51B8665940F0A7C64B370921C0,Transit
VMS_102803_20140102024400_m8p515_101p54,102803,102803,-8.515,101.54,2014-01-02 02:44:00,50,274,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-01 21:00:00 GMT_b7_m4,3.69,11.0,95.59,25.93,0101000020E6100000C3F5285C8F62594048E17A14AE0721C0,Transit
VMS_102803_20140102030000_m8p516_101p517,102803,102803,-8.516,101.517,2014-01-02 03:00:00,50,257,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-02 03:00:00 GMT_b8_m2,3.75,32.0,98.28,26.2,0101000020E61000000C022B8716615940D578E926310821C0,Transit
VMS_102803_20140102031400_m8p511_101p503,102803,102803,-8.511,101.503,2014-01-02 03:14:00,50,350,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-02 03:00:00 GMT_b8_m2,3.77,94.0,99.77,26.43,0101000020E6100000D578E926316059401283C0CAA10521C0,Transit
VMS_102803_20140102032600_m8p498_101p501,102803,102803,-8.498,101.501,2014-01-02 03:26:00,50,3,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-02 03:00:00 GMT_b8_m2,3.74,-253.0,99.69,26.63,0101000020E6100000F2D24D6210605940E5D022DBF9FE20C0,Transit
VMS_102803_20140102033500_m8p487_101p502,102803,102803,-8.487,101.502,2014-01-02 03:35:00,40,34,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-02 03:00:00 GMT_b8_m2,3.71,-176.0,99.32,26.78,0101000020E6100000E3A59BC420605940D34D621058F920C0,Transit
VMS_102803_20140102040000_m8p484_101p53,102803,102803,-8.484,101.53,2014-01-02 04:00:00,40,97,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-02 04:00:00 GMT_b9_m4,3.53,-167.0,95.99,27.2,0101000020E610000052B81E85EB6159402B8716D9CEF720C0,Transit
VMS_102803_20140102042200_m8p485_101p556,102803,102803,-8.485,101.556,2014-01-02 04:22:00,40,92,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-02 04:00:00 GMT_b9_m4,3.37,-167.0,92.98,27.57,0101000020E6100000DD24068195635940B81E85EB51F820C0,Transit
VMS_102803_20140102050000_m8p486_101p599,102803,102803,-8.486,101.599,2014-01-02 05:00:00,40,85,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-02 04:00:00 GMT_b9_m4,3.12,-170.0,88.01,28.2,0101000020E6100000759318045666594046B6F3FDD4F820C0,Transit
VMS_102803_20140102060000_m8p484_101p67,102803,102803,-8.484,101.67,2014-01-02 06:00:00,40,100,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-02 04:00:00 GMT_b9_m4,2.73,-150.0,79.73,29.2,0101000020E61000007B14AE47E16A59402B8716D9CEF720C0,Transit
VMS_102803_20140102061600_m8p491_101p693,102803,102803,-8.491,101.693,2014-01-02 06:16:00,50,100,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-02 04:00:00 GMT_b9_m4,2.62,-146.0,77.27,29.47,0101000020E61000003108AC1C5A6C594008AC1C5A64FB20C0,Transit
VMS_102803_20140102070000_m8p512_101p753,102803,102803,-8.512,101.753,2014-01-02 07:00:00,50,98,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-02 04:00:00 GMT_b9_m4,2.35,-118.0,71.1,30.2,0101000020E6100000D578E92631705940A01A2FDD240621C0,Transit
VMS_102803_20140102075500_m8p566_101p809,102803,102803,-8.566,101.809,2014-01-02 07:55:00,50,161,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-02 04:00:00 GMT_b9_m4,2.16,-88.0,67.18,31.12,0101000020E6100000B29DEFA7C67359406F1283C0CA2121C0,Transit
VMS_102803_20140102080000_m8p573_101p812,102803,102803,-8.573,101.812,2014-01-02 08:00:00,50,147,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-02 08:00:00 GMT_b10_m2,2.15,-93.0,67.21,31.2,0101000020E61000008716D9CEF77359404C378941602521C0,Transit
VMS_102803_20140102080700_m8p582_101p817,102803,102803,-8.582,101.817,2014-01-02 08:07:00,50,142,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-02 08:00:00 GMT_b10_m2,2.14,-88.0,67.14,31.32,0101000020E61000003F355EBA49745940448B6CE7FB2921C0,Transit
VMS_102803_20140102081600_m8p595_101p823,102803,102803,-8.595,101.823,2014-01-02 08:16:00,50,153,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-02 08:00:00 GMT_b10_m2,2.14,-56.0,67.21,31.47,0101000020E6100000E9263108AC745940713D0AD7A33021C0,Transit
VMS_102803_20140102090000_m8p612_101p821,102803,102803,-8.612,101.821,2014-01-02 09:00:00,0,231,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-02 08:00:00 GMT_b10_m2,2.12,-7.0,68.39,32.2,0101000020E6100000068195438B745940D34D6210583921C0,Transit
VMS_102803_20140102095200_m8p62_101p81,102803,102803,-8.62,101.81,2014-01-02 09:52:00,0,236,109,27.17,7.88,Rawai Tuna,2015-08-07,2016-08-07,572. 573,Transit,Null,None,None,None,2014-01-02 08:00:00 GMT_b10_m2,2.12,3.0,70.0,33.07,0101000020E6100000A4703D0AD77359403D0AD7A3703D21C0,Transit
